event_ticker,game_date,team1,team2,winner,loser,winner_implied_prob,loser_implied_prob,team1_articles,team2_articles,team1_avg_tone,team2_avg_tone,team1_avg_positive,team2_avg_positive,team1_avg_negative,team2_avg_negative,team1_avg_polarity,team2_avg_polarity,mention_ratio_t1,tone_diff_t1_minus_t2,polarity_diff_t1_minus_t2,media_disparity_t1,pricing_error_winner,pricing_error_loser
KXNBAGAME-26APR09CHIWAS,2026-04-09,CHI,WAS,CHI,WAS,0.7174,0.2937,79,50,-0.016153425101996688,0.3608924394981737,2.6845780374738064,3.096818292301462,2.7007314625758028,2.7359258528032884,5.38530950004961,5.832744145104749,0.2248062015503876,-0.37704586460017037,-0.4474346450551385,0.09355080754518529,-0.28259999999999996,0.2937
KXNBAGAME-26APR09INDBKN,2026-04-09,IND,BKN,IND,BKN,0.6009,0.416,72,41,-0.3185584359997602,-0.022758774903867178,2.6732012934870286,2.6756262335326344,2.9917597294867884,2.698385008436502,5.6649610229738165,5.374011241969136,0.2743362831858407,-0.295799661095893,0.29094978100468083,0.1223781585381257,-0.3991,0.416
KXNBAGAME-26APR09LALGSW,2026-04-09,LAL,GSW,LAL,GSW,0.4799,0.53,174,86,-0.7113546300640604,-0.4829032332932639,2.753224963672514,3.0406596123990552,3.4645795937365746,3.52356284569232,6.21780455740909,6.564222458091374,0.3384615384615385,-0.2284513967707965,-0.34641790068228406,0.15780819939222943,-0.5201,0.53
KXNBAGAME-26APR09MIATOR,2026-04-09,MIA,TOR,TOR,MIA,0.6027,0.4377,52,76,-0.6125931997849687,-0.1348945659198829,2.3188301859412217,2.460301332429405,2.9314233857261907,2.595195898349288,5.250253571667411,5.055497230778693,-0.1875,-0.4776986338650858,0.19475634088871807,-0.11763493169325429,-0.3973,0.4377
KXNBAGAME-26APR09PHIHOU,2026-04-09,PHI,HOU,HOU,PHI,0.6924,0.3151,0,82,,-0.44673079350808353,,2.4913727460952297,,2.938103539603313,,5.429476285698544,-1.0,,,,-0.3076,0.3151
KXNBAGAME-26APR10BKNMIL,2026-04-10,BKN,MIL,MIL,BKN,0.8113,0.1948,37,90,-0.4529074814769016,-0.2260614548225398,2.6301694818708956,2.6800212553667766,3.0830769633477955,2.9060827101893163,5.713246445218692,5.586103965556093,-0.41732283464566927,-0.22684602665436177,0.12714247966259862,-0.22000371865555274,-0.18869999999999998,0.1948
KXNBAGAME-26APR10DALSAS,2026-04-10,DAL,SAS,SAS,DAL,0.9392,0.0682,102,84,-0.7674556148166651,-0.23129335695562775,2.5949826725031775,3.1120592920176033,3.362438287319843,3.343352648973231,5.957420959823023,6.455411940990834,0.0967741935483871,-0.5361622578610374,-0.4979909811678116,0.021578983881141676,-0.060799999999999965,0.0682
KXNBAGAME-26APR10DETCHA,2026-04-10,DET,CHA,DET,CHA,0.3496,0.6651,62,63,-0.1309184698345117,0.018557671140937336,2.723308084572377,2.5961127922322236,2.8542265544068885,2.577555121091286,5.577534638979268,5.173667913323511,-0.008,-0.14947614097544903,0.40386672565575665,-0.011473807048772452,-0.6504,0.6651
KXNBAGAME-26APR10GSWSAC,2026-04-10,GSW,SAC,SAC,GSW,0.1835,0.8292,69,58,-0.4147543330178603,-1.5365913187146258,3.0341317771024165,2.7072562673177343,3.4488861101202763,4.243847586032359,6.483017887222693,6.9511038533500935,0.08661417322834646,1.1218369856967656,-0.4680859661274006,0.0993989358990115,-0.8165,0.8292
KXNBAGAME-26APR10LACPOR,2026-04-10,LAC,POR,POR,LAC,0.5367,0.4735,140,89,-0.3689383934275941,-0.3870794250301854,2.648170721911283,3.0919850334657997,3.0171091153388776,3.479064458495985,5.665279837250161,6.5710494919617854,0.22270742358078602,0.018141031602591284,-0.9057696547116247,0.11226076337052257,-0.46330000000000005,0.4735
KXNBAGAME-26APR10MINHOU,2026-04-10,MIN,HOU,MIN,HOU,0.2065,0.8105,77,86,-0.32876889843816814,-0.47818253776675795,2.937118538809071,2.3775234195940653,3.265887437247239,2.855705957360823,6.2030059760563105,5.233229376954888,-0.05521472392638037,0.1494136393285898,0.9697765991014222,-0.020136679996760692,-0.7935,0.8105
KXNBAGAME-26APR10NOPBOS,2026-04-10,NOP,BOS,BOS,NOP,0.94,0.0612,19,84,-1.1010309830198288,0.3544455071192127,2.3341973961550107,2.7172996391316593,3.43522837917484,2.3628541320124468,5.769425775329855,5.080153771144107,-0.6310679611650486,-1.4554764901390416,0.6892720041857476,-0.3883078050894764,-0.06000000000000005,0.0612
KXNBAGAME-26APR10OKCDEN,2026-04-10,OKC,DEN,DEN,OKC,0.5594,0.4401,112,84,-0.3137537793346209,-0.20367306536656332,2.849006288135267,2.9201728466100727,3.1627600674698875,3.1238459119766366,6.011766355605156,6.044018758586711,0.14285714285714285,-0.11008071396805758,-0.032252402981555406,0.06592453573016854,-0.4406,0.4401
KXNBAGAME-26APR10ORLCHI,2026-04-10,ORL,CHI,ORL,CHI,0.9095,0.0977,80,69,0.4538935517325229,1.099025917936886,3.210583013962972,3.568940684320361,2.756689462230449,2.4699147663834737,5.96727247619342,6.038855450703835,0.0738255033557047,-0.6451323662043631,-0.07158297451041484,0.004656133367634194,-0.09050000000000002,0.0977
KXNBAGAME-26APR10PHIIND,2026-04-10,PHI,IND,PHI,IND,0.9,0.1099,0,73,,-0.6992824811468132,,2.620775033423053,,3.320057514569866,,5.940832547992922,-1.0,,,,-0.09999999999999998,0.1099
KXNBAGAME-26APR10PHXLAL,2026-04-10,PHX,LAL,LAL,PHX,0.4808,0.531,91,154,-0.5328758899137589,-0.6090418687406223,2.590331628073914,2.719287016971572,3.123207517987673,3.328328885712195,5.713539146061588,6.047615902683768,-0.2571428571428571,0.07616597882686338,-0.3340767566221805,-0.12476312963008539,-0.5192,0.531
KXNBAGAME-26APR10TORNYK,2026-04-10,TOR,NYK,NYK,TOR,0.7078,0.3021,76,63,-0.4234458204889495,-0.1559494653143966,2.2996696728131036,2.866631246541859,2.7231154933020525,3.0225807118562544,5.022785166115156,5.889211958398114,0.09352517985611511,-0.26749635517455295,-0.866426792282958,0.03338777216932991,-0.2922,0.3021
KXNBAGAME-26APR12ATLMIA,2026-04-12,ATL,MIA,MIA,ATL,0.7892,0.2196,88,86,-0.02613319645653744,-0.04944899049930755,2.7011592536277487,2.733154285476709,2.7272924500842866,2.782603275976016,5.428451703712035,5.515757561452725,0.011494252873563218,0.02331579404277011,-0.08730585774068977,0.006912916138920115,-0.2108,0.2196
KXNBAGAME-26APR12BKNTOR,2026-04-12,BKN,TOR,TOR,BKN,0.9792,0.0284,67,92,-0.2692904888032934,-0.08870662255737703,2.681016579341099,2.769841939511263,2.950307068144393,2.8585485620686404,5.631323647485493,5.628390501579904,-0.15723270440251572,-0.18058386624591638,0.0029331459055885745,-0.08764554551355368,-0.02080000000000004,0.0284
KXNBAGAME-26APR12CHANYK,2026-04-12,CHA,NYK,CHA,NYK,0.8844,0.1298,61,111,-0.635472701015424,0.25406072069656027,2.4179686665849185,2.8476091005507707,3.0534413676003433,2.5935483798542096,5.471410034185261,5.441157480404981,-0.29069767441860467,-0.8895334217119842,0.030252553780280245,-0.18982550829490155,-0.11560000000000004,0.1298
KXNBAGAME-26APR12CHIDAL,2026-04-12,CHI,DAL,DAL,CHI,0.6735,0.3317,51,67,0.2415546692987835,-0.2519788314783014,3.3123737629356818,2.985862196261185,3.070819093636899,3.2378410277394867,6.383192856572582,6.223703224000673,-0.13559322033898305,0.4935335007770849,0.1594896325719093,-0.04311993513063728,-0.3265,0.3317
KXNBAGAME-26APR12DENSAS,2026-04-12,DEN,SAS,DEN,SAS,0.2127,0.7899,96,72,0.023823158623977866,0.2043204634955131,2.71175886348321,3.3296787759862863,2.687935704859232,3.1253583124907727,5.399694568342443,6.455037088477059,0.14285714285714285,-0.18049730487153526,-1.0553425201346167,0.06240370618499466,-0.7873,0.7899
KXNBAGAME-26APR12DETIND,2026-04-12,DET,IND,DET,IND,0.9082,0.1,65,55,-0.2867263168130547,-1.0267255596182725,2.4911056098106856,2.3606091145797783,2.7778319266237403,3.3873346741980512,5.268937536434425,5.74794378877783,0.08333333333333333,0.7399992428052178,-0.4790062523434049,0.07866662880692755,-0.09179999999999999,0.1
KXNBAGAME-26APR12MEMHOU,2026-04-12,MEM,HOU,HOU,MEM,0.8946,0.1115,57,107,-0.8540758294296575,-0.06536464121296245,2.7740719261221622,3.004009583509454,3.6281477555518196,3.069374224722417,6.402219681673983,6.073383808231872,-0.3048780487804878,-0.7887111882166951,0.3288358734421104,-0.19187458380107864,-0.10540000000000005,0.1115
KXNBAGAME-26APR12MILPHI,2026-04-12,MIL,PHI,PHI,MIL,0.9194,0.088,66,0,-0.1329454041619344,,2.6229130673491277,,2.755858471511062,,5.378771538860189,,1.0,,,,-0.0806,0.088
KXNBAGAME-26APR12NOPMIN,2026-04-12,NOP,MIN,MIN,NOP,0.6565,0.3418,48,71,-0.8734925458575029,-0.3461502009073783,2.0151600217659906,3.0110632952239422,2.8886525676234927,3.3572134961313216,4.903812589389483,6.3682767913552665,-0.19327731092436976,-0.5273423449501247,-1.4644642019657832,-0.12300577270969111,-0.3435,0.3418
KXNBAGAME-26APR12ORLBOS,2026-04-12,ORL,BOS,BOS,ORL,0.15,0.8599,84,116,0.25306897921023375,0.29923348862133914,3.100586298099695,2.847620609564146,2.8475173188894614,2.548387120942806,5.948103616989156,5.396007730506954,-0.16,-0.04616450941110539,0.5520958864822028,-0.08230822547055527,-0.85,0.8599
KXNBAGAME-26APR12PHXOKC,2026-04-12,PHX,OKC,PHX,OKC,0.2674,0.7414,72,62,-0.23704653999958064,-0.1470014962678014,2.8405598195968533,3.0972815964918174,3.0776063595964347,3.24428309275962,5.918166179193289,6.341564689251437,0.07462686567164178,-0.09004504373177924,-0.4233985100581483,0.03281118064923193,-0.7325999999999999,0.7414
KXNBAGAME-26APR12SACPOR,2026-04-12,SAC,POR,POR,SAC,0.9536,0.0587,52,75,-0.9034899607589542,-0.7664112026260461,2.761947351847044,2.6901217972178832,3.665437312605998,3.4565329998439296,6.427384664453044,6.146654797061813,-0.18110236220472442,-0.13707875813290804,0.28072986739123085,-0.09740511900900761,-0.0464,0.0587
KXNBAGAME-26APR12UTALAL,2026-04-12,UTA,LAL,LAL,UTA,0.8982,0.1121,75,157,0.4043204791847078,0.21376774581481572,3.523110379889346,3.199968812011707,3.1187899007046385,2.986201066196892,6.641900280593985,6.186169878208599,-0.35344827586206895,0.1905527333698921,0.4557304023853863,-0.16719650126253988,-0.1018,0.1121
KXNBAGAME-26APR12WASCLE,2026-04-12,WAS,CLE,CLE,WAS,0.8192,0.1898,61,59,0.0704526136050771,-0.4429318858780084,3.178992218368424,2.7428769212120834,3.1085396047633473,3.1858088070900914,6.287531823131772,5.928685728302173,0.016666666666666666,0.5133844994830855,0.35884609482959906,0.03400255830748761,-0.18079999999999996,0.1898
KXNBAGAME-26APR14MIACHA,2026-04-14,MIA,CHA,CHA,MIA,0.6936,0.3204,96,118,0.21678388578121205,0.16923511858745843,2.5443384210092015,2.6365752001649505,2.32755453522799,2.4673400815774915,4.87189295623719,5.103915281742443,-0.102803738317757,0.047548767193753616,-0.2320223255052536,-0.049024430799190825,-0.3064,0.3204
KXNBAGAME-26APR14PORPHX,2026-04-14,POR,PHX,POR,PHX,0.4218,0.5902,110,107,0.09705447242863903,0.0015269781239254654,3.350455656289533,2.9629148741741744,3.253401183860894,2.9613878960502493,6.603856840150429,5.924302770224424,0.013824884792626729,0.09552749430471356,0.679554069926005,0.011688817111549041,-0.5782,0.5902
KXNBAGAME-26APR15GSWLAC,2026-04-15,GSW,LAC,GSW,LAC,0.3415,0.6708,137,184,0.18724321340347955,0.5306486312383479,3.2078512961655754,3.27724315353299,3.0206080827620956,2.746594522294642,6.228459378927672,6.023837675827632,-0.14641744548286603,-0.3434054178348684,0.2046217031000399,-0.09037899363317643,-0.6585,0.6708
KXNBAGAME-26APR17CHAORL,2026-04-17,CHA,ORL,ORL,CHA,0.4928,0.5351,149,170,-0.9341164203258925,0.2408755085941832,2.982876791887828,3.545721678442061,3.91699321221372,3.3048461698478784,6.8998700041015475,6.8505678482899395,-0.06583072100313479,-1.1749919289200756,0.04930215581160802,-0.09166495694757118,-0.5072,0.5351
KXNBAGAME-26APR17GSWPHX,2026-04-17,GSW,PHX,PHX,GSW,0.5987,0.4171,153,146,0.4122222627331036,0.07906597023771961,3.502914803966675,3.08071317168294,3.0906925412335715,3.0016472014452207,6.5936073452002475,6.082360373128161,0.023411371237458192,0.333156292495384,0.5112469720720867,0.028363500243498294,-0.4013,0.4171
KXNBAGAME-26APR18ATLNYK,2026-04-18,ATL,NYK,NYK,ATL,0.6936,0.3159,43,60,0.3102333848912424,0.19540740584337882,3.048846041992905,2.898654411492097,2.7386126571016627,2.7032470056487186,5.787458699094568,5.601901417140816,-0.1650485436893204,0.1148259790478636,0.1855572819537521,-0.07678297289226702,-0.3064,0.3159
KXNBAGAME-26APR18MINDEN,2026-04-18,MIN,DEN,DEN,MIN,0.7261,0.2863,67,67,0.4749670568433949,0.7792300218138561,3.414242884103923,3.4669995817406285,2.9392758272605284,2.687769559926772,6.353518711364451,6.1547691416674,0.0,-0.30426296497046124,0.1987495696970507,-0.015213148248523062,-0.27390000000000003,0.2863
KXNBAGAME-26APR19ORLDET,2026-04-19,ORL,DET,ORL,DET,0.2197,0.79,128,87,0.919612131020296,0.8501617469307059,3.800147664997099,3.4938724359612796,2.880535533976803,2.6437106890305735,6.680683198973902,6.1375831249918535,0.19069767441860466,0.06945038408959014,0.5431000739820488,0.09882135641378184,-0.7803,0.79
KXNBAGAME-26APR19PHXOKC,2026-04-19,PHX,OKC,OKC,PHX,0.9113,0.0991,143,134,-0.19031663972043167,-0.06246543766168133,3.1357906729095184,3.2294389215466444,3.32610731262995,3.291904359208326,6.4618979855394665,6.521343280754969,0.032490974729241874,-0.12785120205875034,-0.0594452952155029,0.00985292726168342,-0.0887,0.0991
KXNBAGAME-26APR19PORSAS,2026-04-19,POR,SAS,SAS,POR,0.8564,0.1479,84,62,-1.239590314070227,0.8446985436274717,2.6547365180896363,3.3546552003407966,3.894326832159863,2.5099566567133245,6.549063350249501,5.86461185705412,0.1506849315068493,-2.0842888576976986,0.6844514931953807,-0.02887197713146028,-0.14359999999999995,0.1479
KXNBAGAME-26APR20ATLNYK,2026-04-20,ATL,NYK,ATL,NYK,0.3056,0.7022,100,92,0.1037564865053693,0.11997296465554796,2.8171415964401825,2.7661340114116157,2.7133851099348134,2.6461610467560686,5.530526706374996,5.412295058167684,0.041666666666666664,-0.016216478150178668,0.11823164820731158,0.020022509425824397,-0.6944,0.7022
KXNBAGAME-26APR20TORCLE,2026-04-20,TOR,CLE,CLE,TOR,0.7999,0.2055,83,129,-0.5366088082817235,-0.2700220621897972,2.4899698025815735,2.972194593610875,3.0265786108632975,3.2422166558006715,5.5165484134448715,6.2144112494115475,-0.2169811320754717,-0.26658674609192634,-0.6978628359666761,-0.12181990334233217,-0.20009999999999994,0.2055
KXNBAGAME-26APR21HOULAL,2026-04-21,HOU,LAL,LAL,HOU,0.3285,0.6823,118,183,0.15133852777110254,0.03263300264275733,3.1587949789845053,3.335254203897013,3.007456451213403,3.302621201254256,6.1662514301979074,6.637875405151268,-0.2159468438538206,0.11870552512834522,-0.47162397495336084,-0.10203814567049303,-0.6715,0.6823
KXNBAGAME-26APR21PHIBOS,2026-04-21,PHI,BOS,PHI,BOS,0.13,0.8799,0,107,,0.3409088476274354,,2.890368357772404,,2.5494595101449686,,5.439827867917373,-1.0,,,,-0.87,0.8799
KXNBAGAME-26APR21PORSAS,2026-04-21,POR,SAS,POR,SAS,0.195,0.822,103,119,0.5361897689085473,0.7463788833298985,3.5180564621399455,3.5584377525775874,2.9818666932313986,2.8120588692476893,6.499923155371343,6.370496621825275,-0.07207207207207207,-0.21018911442135124,0.12942653354606826,-0.046545491757103596,-0.8049999999999999,0.822
KXNBAGAME-26FEB01BKNDET,2026-02-01,BKN,DET,DET,BKN,0.8623,0.1477,80,99,-0.5590812822058402,0.528954041494066,2.9585080901770455,3.579081458616881,3.517589372382884,3.0501274171228148,6.476097462559931,6.629208875739696,-0.10614525139664804,-1.088035323699906,-0.15311141317976507,-0.10747439188331932,-0.13770000000000004,0.1477
KXNBAGAME-26FEB01CHIMIA,2026-02-01,CHI,MIA,MIA,CHI,0.6659,0.353,55,71,0.0624336970530342,-0.18713168953363862,3.137058322327251,2.8503601551703834,3.0746246252742164,3.0374918447040216,6.211682947601468,5.887851999874405,-0.12698412698412698,0.24956538658667282,0.3238309477270631,-0.051013794162729845,-0.33409999999999995,0.353
KXNBAGAME-26FEB01CLEPOR,2026-02-01,CLE,POR,CLE,POR,0.5906,0.4409,87,74,-0.8662097031482758,-0.7278176592401812,2.957582202565882,2.9356013707192785,3.823791905714158,3.663419029959459,6.781374108280039,6.5990204006787385,0.08074534161490683,-0.13839204390809468,0.1823537076013002,0.033453068612048685,-0.4094,0.4409
KXNBAGAME-26FEB01LACPHX,2026-02-01,LAC,PHX,LAC,PHX,0.4292,0.5844,88,83,-0.6112030272607017,-0.24142856939851498,3.211722828528126,3.193482301990449,3.8229258557888275,3.434910871388964,7.034648684316952,6.628393173379413,0.029239766081871343,-0.36977445786218677,0.4062555109375392,-0.0038688398521736674,-0.5708,0.5844
KXNBAGAME-26FEB01LALNYK,2026-02-01,LAL,NYK,NYK,LAL,0.674,0.3445,146,131,-0.1318860384556291,-0.2978491368586384,3.244242346527623,3.1131727388607153,3.376128384983252,3.411021875719354,6.620370731510875,6.524194614580069,0.05415162454873646,0.1659630984030093,0.09617611693080619,0.0353739671945187,-0.32599999999999996,0.3445
KXNBAGAME-26FEB01MILBOS,2026-02-01,MIL,BOS,BOS,MIL,0.8483,0.1722,131,79,-0.16500329429354874,-0.4735229926972019,2.9592500765433813,2.886446605373296,3.1242533708369304,3.3599695980704984,6.083503447380312,6.246416203443795,0.24761904761904763,0.3085196984036531,-0.16291275606348332,0.13923550872970647,-0.15169999999999995,0.1722
KXNBAGAME-26FEB01OKCDEN,2026-02-01,OKC,DEN,OKC,DEN,0.6874,0.3299,110,72,-0.7640977996072259,-0.8942160960872206,3.093519978235938,2.6922500398846467,3.8576177778431653,3.5864661359718664,6.951137756079103,6.278716175856511,0.2087912087912088,0.13011829647999473,0.6724215802225917,0.11090151921960413,-0.3126,0.3299
KXNBAGAME-26FEB01ORLSAS,2026-02-01,ORL,SAS,SAS,ORL,0.6576,0.3575,47,57,0.2362574040705258,0.2748744512178164,3.2484731887491862,2.9757644270858115,3.01221578467866,2.7008899758679945,6.260688973427846,5.676654402953806,-0.09615384615384616,-0.038617047147290584,0.5840345704740395,-0.05000777543428761,-0.34240000000000004,0.3575
KXNBAGAME-26FEB01SACWAS,2026-02-01,SAC,WAS,WAS,SAC,0.4847,0.5347,88,69,-0.8632308337520957,0.7588377089204872,2.6663916755409045,4.1618237281292085,3.5296225092930005,3.402986019208722,6.1960141848339045,7.564809747337933,0.12101910828025478,-1.622068542672583,-1.3687955625040287,-0.020593872993501752,-0.5153,0.5347
KXNBAGAME-26FEB01UTATOR,2026-02-01,UTA,TOR,TOR,UTA,0.8101,0.1987,52,69,-1.0607078153183285,0.30626372580570743,2.8469367701894437,3.4461061973593434,3.907644585507771,3.139842471553635,6.754581355697216,6.5859486689129785,-0.14049586776859505,-1.366971541124036,0.16863268678423715,-0.13859651094049932,-0.18989999999999996,0.1987
KXNBAGAME-26FEB02HOUIND,2026-02-02,HOU,IND,HOU,IND,0.7142,0.2976,72,37,-0.13269281038506153,-0.39662188914574215,2.741303660902733,2.906273172582198,2.8739964712877955,3.302895061727942,5.615300132190528,6.209168234310139,0.3211009174311927,0.2639290787606806,-0.593868102119611,0.17374691265363038,-0.28580000000000005,0.2976
KXNBAGAME-26FEB02MINMEM,2026-02-02,MIN,MEM,MEM,MIN,0.2948,0.7065,68,54,-0.20697907606168442,-0.7676414303024351,3.37587556639116,3.3966947160778966,3.582854642452844,4.164336146380331,6.958730208844003,7.561030862458224,0.11475409836065574,0.5606623542407507,-0.602300653614221,0.08541016689236541,-0.7052,0.7065
KXNBAGAME-26FEB02NOPCHA,2026-02-02,NOP,CHA,CHA,NOP,0.707,0.312,50,58,-1.2837710769010862,-0.27489807938245925,2.4391986529046727,2.776973812501689,3.72296972980576,3.051871891884149,6.162168382710432,5.828845704385838,-0.07407407407407407,-1.008872997518627,0.3333226783245937,-0.08748068691296838,-0.29300000000000004,0.312
KXNBAGAME-26FEB02PHILAC,2026-02-02,PHI,LAC,PHI,LAC,0.5139,0.4942,0,78,,-0.5856690186669751,,3.0790867464385006,,3.6647557651054763,,6.743842511543975,-1.0,,,,-0.4861,0.4942
KXNBAGAME-26FEB03ATLMIA,2026-02-03,ATL,MIA,ATL,MIA,0.7346,0.3727,84,77,-0.24209183375889015,-0.5870929106129407,2.6274100588552036,2.7377851091420053,2.8695018926140934,3.324878019754945,5.496911951469298,6.06266312889695,0.043478260869565216,0.3450010768540505,-0.5657511774276518,0.038989184277485135,-0.26539999999999997,0.3727
KXNBAGAME-26FEB03BOSDAL,2026-02-03,BOS,DAL,BOS,DAL,0.7098,0.3026,92,85,-0.17147433164780043,-0.692122994580176,2.8538634682485524,2.5421118253588437,3.025337799896352,3.2342348199390196,5.8792012681449055,5.776346645297863,0.03954802259887006,0.5206486629323755,0.10285462284704217,0.04580644444605381,-0.2902,0.3026
KXNBAGAME-26FEB03CHIMIL,2026-02-03,CHI,MIL,MIL,CHI,0.479,0.5299,128,137,-0.9584678624013587,-0.11845699300040992,2.526731433588308,2.8800863212480667,3.485199295989667,2.9985433142484763,6.011930729577976,5.878629635496544,-0.033962264150943396,-0.8400108694009488,0.13330109408143187,-0.05898167554551914,-0.521,0.5299
KXNBAGAME-26FEB03DENDET,2026-02-03,DEN,DET,DET,DEN,0.7361,0.3123,102,67,0.41459921425308877,-0.026210225033465706,3.2673426394901366,2.7806478233498737,2.8527434252370467,2.806858048383339,6.120086064727183,5.587505871733212,0.20710059171597633,0.44080943928655447,0.5325801929939713,0.1255907678223159,-0.2639,0.3123
KXNBAGAME-26FEB03LALBKN,2026-02-03,LAL,BKN,LAL,BKN,0.7465,0.2588,176,61,0.5384980129031092,-0.8757472976801752,3.525429526543504,2.676483411365959,2.9869315136403953,3.552230709046134,6.512361040183899,6.228714120412091,0.48523206751054854,1.4142453105832844,0.2836469197718081,0.3133282992844385,-0.25349999999999995,0.2588
KXNBAGAME-26FEB03NYKWAS,2026-02-03,NYK,WAS,NYK,WAS,0.8749,0.1424,140,57,0.2215651974825611,0.2076289634175042,3.352996728059237,3.502065155582412,3.1314315305766756,3.294436192164909,6.484428258635914,6.796501347747322,0.4213197969543147,0.013936234065056896,-0.31207308911140785,0.2113567101804102,-0.1251,0.1424
KXNBAGAME-26FEB03ORLOKC,2026-02-03,ORL,OKC,OKC,ORL,0.8134,0.1909,54,95,-0.022595498273479675,-0.16298572560645147,3.347758224886205,3.0672719377077957,3.370353723159685,3.230257663314246,6.718111948045888,6.297529601022042,-0.2751677852348993,0.1403902273329718,0.42058234702384656,-0.13056438125080108,-0.1866,0.1909
KXNBAGAME-26FEB03PHIGSW,2026-02-03,PHI,GSW,PHI,GSW,0.3736,0.6339,0,61,,-0.06242601685441267,,3.093391128923237,,3.1558171457776485,,6.2492082747008855,-1.0,,,,-0.6264000000000001,0.6339
KXNBAGAME-26FEB03PHXPOR,2026-02-03,PHX,POR,PHX,POR,0.5652,0.4495,76,109,-1.09560811108731,-0.7253496060666785,2.552018916803676,2.9063558263542237,3.6476270278909864,3.631705432420903,6.199645944694664,6.538061258775128,-0.1783783783783784,-0.3702585050206314,-0.3384153140804642,-0.10770211444022076,-0.43479999999999996,0.4495
KXNBAGAME-26FEB03UTAIND,2026-02-03,UTA,IND,UTA,IND,0.5748,0.4346,46,55,-0.8307677711352349,0.41714326605697627,2.726837753233581,3.3196072268601036,3.557605524368817,2.9024639608031277,6.284443277602397,6.22207118766323,-0.0891089108910891,-1.2479110371922113,0.06237208993916621,-0.10695000730515511,-0.4252,0.4346
KXNBAGAME-26FEB04BOSHOU,2026-02-04,BOS,HOU,BOS,HOU,0.2917,0.723,124,96,0.15353990819681632,-0.19165633446535124,2.9078222107140106,2.9558353961305164,2.754282302517194,3.147491730595868,5.6621045132312045,6.103327126726384,0.12727272727272726,0.34519624266216753,-0.44122261349517977,0.080896175769472,-0.7082999999999999,0.723
KXNBAGAME-26FEB04CLELAC,2026-02-04,CLE,LAC,CLE,LAC,0.5871,0.4256,145,183,-1.100278467765205,0.21004190856034238,2.7856505914975425,3.4045834924940612,3.885929059262747,3.1945415839337183,6.6715796507602905,6.59912507642778,-0.11585365853658537,-1.3103203763255475,0.0724545743325109,-0.12344284808457007,-0.41290000000000004,0.4256
KXNBAGAME-26FEB04DENNYK,2026-02-04,DEN,NYK,NYK,DEN,0.6554,0.3628,98,156,0.7198878863323249,0.2356001069216481,3.4597321219616584,3.265434740100891,2.7398442356293327,3.029834633179243,6.19957635759099,6.295269373280135,-0.2283464566929134,0.4842877794106768,-0.0956930156891449,-0.08995883937592286,-0.3446,0.3628
KXNBAGAME-26FEB04MEMSAC,2026-02-04,MEM,SAC,MEM,SAC,0.3862,0.6094,121,60,-1.5300219424149621,0.0046851762091221355,2.739091256936407,3.312431512395934,4.26911319935137,3.3077463361868116,7.0082044562877766,6.620177848582745,0.3370165745856354,-1.5347071186240844,0.38802660770503117,0.09177293136161348,-0.6138,0.6094
KXNBAGAME-26FEB04MINTOR,2026-02-04,MIN,TOR,MIN,TOR,0.577,0.4393,143,78,-0.2004338020914038,0.4936275853661347,3.0964123815855906,3.190896670787877,3.296846183676993,2.697269085421743,6.393258565262583,5.88816575620962,0.29411764705882354,-0.6940613874575385,0.5050928090529627,0.11235575415653484,-0.42300000000000004,0.4393
KXNBAGAME-26FEB04NOPMIL,2026-02-04,NOP,MIL,MIL,NOP,0.3586,0.6465,58,170,-0.34291922836532407,-0.10939940537737454,3.0787736303591666,2.744149633892258,3.421692858724491,2.853549039269633,6.500466489083657,5.597698673161891,-0.49122807017543857,-0.23351982298794954,0.9027678159217665,-0.2572900262371168,-0.6414,0.6465
KXNBAGAME-26FEB04OKCSAS,2026-02-04,OKC,SAS,SAS,OKC,0.7857,0.2275,116,63,0.2780218933540973,0.2852219663056597,3.285429173608266,3.299637181219413,3.007407280254168,3.0144152149137544,6.292836453862434,6.314052396133164,0.29608938547486036,-0.007200072951562386,-0.02121594227072965,0.14768468908985205,-0.21430000000000005,0.2275
KXNBAGAME-26FEB05BKNORL,2026-02-05,BKN,ORL,ORL,BKN,0.7959,0.207,92,74,-0.567663811779511,-0.1181203185147297,2.6648083092326846,3.3925935290308287,3.232472121012196,3.5107138475455573,5.897280430244881,6.903307376576386,0.10843373493975904,-0.44954349326478127,-1.006026946331505,0.031739692806640456,-0.20409999999999995,0.207
KXNBAGAME-26FEB05CHAHOU,2026-02-05,CHA,HOU,CHA,HOU,0.3993,0.6158,87,119,-0.38989248299597185,0.15992660111814516,2.948975908841918,3.2070594760205204,3.338868391837889,3.047132874902375,6.287844300679806,6.254192350922896,-0.1553398058252427,-0.5498190841141171,0.033651949756910327,-0.1051608571183272,-0.6007,0.6158
KXNBAGAME-26FEB05CHITOR,2026-02-05,CHI,TOR,TOR,CHI,0.74,0.2696,224,85,-0.45649782080943324,-0.08527662212595165,2.4750629031799853,2.940165138091955,2.931560723989418,3.0254417602179062,5.406623627169404,5.965606898309861,0.44983818770226536,-0.3712211986834816,-0.5589832711404572,0.2063580339169586,-0.26,0.2696
